_id,id,date,time,details
66110b129756cb91bca7b829,6610fa6bfc13ae21b3ab8cbb,4/25/2023, ,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
66110b129756cb91bca7b82a,6610fa6bfc13ae21b3ab8cbc,2/1/2024,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,᠎
66110b129756cb91bca7b82b,6610fa6bfc13ae21b3ab8cbd,12/29/2023,nan,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
66110b129756cb91bca7b82c,6610fa6bfc13ae21b3ab8cbe,1/15/2024,test⁠test‫,👩🏽
66110b129756cb91bca7b82d,6610fa6bfc13ae21b3ab8cbf,7/1/2023,사회과학원 어학연구소,$1.00
66110b129756cb91bca7b82e,6610fa6bfc13ae21b3ab8cc0,10/1/2023,Ω≈ç√∫˜µ≤≥÷,社會科學院語學研究所
66110b129756cb91bca7b82f,6610fa6bfc13ae21b3ab8cc1,11/2/2023,Ω≈ç√∫˜µ≤≥÷,-1E+02
66110b129756cb91bca7b830,6610fa6bfc13ae21b3ab8cc2,1/29/2024,"__ﾛ(,_,*)",() { 0; }; touch /tmp/blns.shellshock1.fail;
66110b129756cb91bca7b831,6610fa6bfc13ae21b3ab8cc3,8/31/2023, ,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
66110b129756cb91bca7b832,6610fa6bfc13ae21b3ab8cc4,10/13/2023,₀₁₂,œ∑´®†¥¨ˆøπ“‘
66110b129756cb91bca7b833,6610fa6bfc13ae21b3ab8cc5,10/28/2023,0.00,和製漢語
66110b129756cb91bca7b834,6610fa6bfc13ae21b3ab8cc6,5/22/2023,Ω≈ç√∫˜µ≤≥÷, 
66110b129756cb91bca7b835,6610fa6bfc13ae21b3ab8cc7,9/7/2023,١٢٣,-1E2
66110b129756cb91bca7b836,6610fa6bfc13ae21b3ab8cc8,10/9/2023,⁰⁴⁵₀₁₂,Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b837,6610fa6bfc13ae21b3ab8cc9,7/16/2023,"""''''""'""",(｡◕ ∀ ◕｡)
66110b129756cb91bca7b838,6610fa6bfc13ae21b3ab8cca,1/19/2024,../../../../../../../../../../../etc/passwd%00,0.00
66110b129756cb91bca7b839,6610fa6bfc13ae21b3ab8ccb,10/17/2023,0/0,₀₁₂
66110b129756cb91bca7b83a,6610fa6bfc13ae21b3ab8ccc,12/26/2023,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
66110b129756cb91bca7b83b,6610fa6bfc13ae21b3ab8ccd,3/29/2024,｀ｨ(´∀｀∩,"<>?:""{}|_+"
66110b129756cb91bca7b83c,6610fa6bfc13ae21b3ab8cce,9/17/2023, test , test 
66110b129756cb91bca7b83d,6610fa6bfc13ae21b3ab8ccf,5/28/2023,nan,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
66110b129756cb91bca7b83e,6610fa6bfc13ae21b3ab8cd0,8/25/2023,1E+02,社會科學院語學研究所
66110b129756cb91bca7b83f,6610fa6bfc13ae21b3ab8cd1,1/2/2024,0/0,␢
66110b129756cb91bca7b840,6610fa6bfc13ae21b3ab8cd2,5/28/2023,1.00,和製漢語
66110b129756cb91bca7b841,6610fa6bfc13ae21b3ab8cd3,7/7/2023,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,-1E02
66110b129756cb91bca7b842,6610fa6bfc13ae21b3ab8cd4,12/19/2023,¸˛Ç◊ı˜Â¯˘¿,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b843,6610fa6bfc13ae21b3ab8cd5,8/11/2023,œ∑´®†¥¨ˆøπ“‘,<img src=x onerror=alert('hi') />
66110b129756cb91bca7b844,6610fa6bfc13ae21b3ab8cd6,12/13/2023,"<>?:""{}|_+",👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
66110b129756cb91bca7b845,6610fa6bfc13ae21b3ab8cd7,9/14/2023,1/2,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
66110b129756cb91bca7b846,6610fa6bfc13ae21b3ab8cd8,4/27/2023,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
66110b129756cb91bca7b847,6610fa6bfc13ae21b3ab8cd9,1/4/2024,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,<script>alert('hi')</script>
66110b129756cb91bca7b848,6610fa6bfc13ae21b3ab8cda,3/2/2024,nan,nan
66110b129756cb91bca7b849,6610fa6bfc13ae21b3ab8cdb,2/16/2024,Ω≈ç√∫˜µ≤≥÷,1'; DROP TABLE users--
66110b129756cb91bca7b84a,6610fa6bfc13ae21b3ab8cdc,10/31/2023,-1,₀₁₂
66110b129756cb91bca7b84b,6610fa6bfc13ae21b3ab8cdd,12/15/2023,<img src=x onerror=alert('hi') />,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b84c,6610fa6bfc13ae21b3ab8cde,4/21/2023,"'""'",　
66110b129756cb91bca7b84d,6610fa6bfc13ae21b3ab8cdf,9/26/2023,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,社會科學院語學研究所
66110b129756cb91bca7b84e,6610fa6bfc13ae21b3ab8ce0,11/27/2023,../../../../../../../../../../../etc/passwd%00,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
66110b129756cb91bca7b84f,6610fa6bfc13ae21b3ab8ce1,5/31/2023,../../../../../../../../../../../etc/passwd%00,00˙Ɩ$-
66110b129756cb91bca7b850,6610fa6bfc13ae21b3ab8ce2,2/4/2024,nan,　
66110b129756cb91bca7b851,6610fa6bfc13ae21b3ab8ce3,2/15/2024,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,1'; DROP TABLE users--
66110b129756cb91bca7b852,6610fa6bfc13ae21b3ab8ce4,9/7/2023,NIL,⁰⁴⁵₀₁₂
66110b129756cb91bca7b853,6610fa6bfc13ae21b3ab8ce5,5/12/2023,`⁄€‹›ﬁﬂ‡°·‚—±,Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b854,6610fa6bfc13ae21b3ab8ce6,12/13/2023,<img src=x onerror=alert('hi') />,‪‪test‪
66110b129756cb91bca7b855,6610fa6bfc13ae21b3ab8ce7,7/20/2023,"""''''""'""",パーティーへ行かないか
66110b129756cb91bca7b856,6610fa6bfc13ae21b3ab8ce8,3/28/2024,nan,1E02
66110b129756cb91bca7b857,6610fa6bfc13ae21b3ab8ce9,2/29/2024,nan,｀ｨ(´∀｀∩
66110b129756cb91bca7b858,6610fa6bfc13ae21b3ab8cea,3/28/2024,(╯°□°）╯︵ ┻━┻)  ,¡™£¢∞§¶•ªº–≠
66110b129756cb91bca7b859,6610fa6bfc13ae21b3ab8ceb,1/18/2024,0.00,和製漢語
66110b129756cb91bca7b85a,6610fa6bfc13ae21b3ab8cec,6/29/2023,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,"__ﾛ(,_,*)"
66110b129756cb91bca7b85b,6610fa6bfc13ae21b3ab8ced,4/14/2023,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",‫test‫
66110b129756cb91bca7b85c,6610fa6bfc13ae21b3ab8cee,10/19/2023,1'; DROP TABLE users--,和製漢語
66110b129756cb91bca7b85d,6610fa6bfc13ae21b3ab8cef,10/16/2023, ,사회과학원 어학연구소
66110b129756cb91bca7b85e,6610fa6bfc13ae21b3ab8cf0,6/11/2023,1.00,nan
66110b129756cb91bca7b85f,6610fa6bfc13ae21b3ab8cf1,5/1/2023,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,<img src=x onerror=alert('hi') />
66110b129756cb91bca7b860,6610fa6bfc13ae21b3ab8cf2,3/27/2024,‪‪test‪,₀₁₂
66110b129756cb91bca7b861,6610fa6bfc13ae21b3ab8cf3,9/1/2023,⁰⁴⁵₀₁₂,$1.00
66110b129756cb91bca7b862,6610fa6bfc13ae21b3ab8cf4,1/25/2024,Œ„´‰ˇÁ¨ˆØ∏”’,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b863,6610fa6bfc13ae21b3ab8cf5,1/5/2024,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b864,6610fa6bfc13ae21b3ab8cf6,10/21/2023,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,<img src=x onerror=alert('hi') />
66110b129756cb91bca7b865,6610fa6bfc13ae21b3ab8cf7,1/23/2024,👩🏽,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
66110b129756cb91bca7b866,6610fa6bfc13ae21b3ab8cf8,5/30/2023,åß∂ƒ©˙∆˚¬…æ,åß∂ƒ©˙∆˚¬…æ
66110b129756cb91bca7b867,6610fa6bfc13ae21b3ab8cf9,9/25/2023,田中さんにあげて下さい,/dev/null; touch /tmp/blns.fail ; echo
66110b129756cb91bca7b868,6610fa6bfc13ae21b3ab8cfa,7/25/2023,NIL,1
66110b129756cb91bca7b869,6610fa6bfc13ae21b3ab8cfb,12/16/2023,(｡◕ ∀ ◕｡),1
66110b129756cb91bca7b86a,6610fa6bfc13ae21b3ab8cfc,9/18/2023,1;DROP TABLE users, 
66110b129756cb91bca7b86b,6610fa6bfc13ae21b3ab8cfd,6/15/2023,⁦test⁧,﻿
66110b129756cb91bca7b86c,6610fa6bfc13ae21b3ab8cfe,7/10/2023,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
66110b129756cb91bca7b86d,6610fa6bfc13ae21b3ab8cff,11/8/2023,・(￣∀￣)・:*:,ÅÍÎÏ˝ÓÔÒÚÆ☃
66110b129756cb91bca7b86e,6610fa6bfc13ae21b3ab8d00,2/23/2024,田中さんにあげて下さい,᠎
66110b129756cb91bca7b86f,6610fa6bfc13ae21b3ab8d01,8/3/2023,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b870,6610fa6bfc13ae21b3ab8d02,7/1/2023,!@#$%^&*(),Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b871,6610fa6bfc13ae21b3ab8d03,7/16/2023,../../../../../../../../../../../etc/hosts,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b872,6610fa6bfc13ae21b3ab8d04,6/5/2023,1.00,ÅÍÎÏ˝ÓÔÒÚÆ☃
66110b129756cb91bca7b873,6610fa6bfc13ae21b3ab8d05,5/7/2023,1/0,・(￣∀￣)・:*:
66110b129756cb91bca7b874,6610fa6bfc13ae21b3ab8d06,2/9/2024,הָיְתָהtestالصفحات التّحول,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
66110b129756cb91bca7b875,6610fa6bfc13ae21b3ab8d07,10/4/2023,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,'
66110b129756cb91bca7b876,6610fa6bfc13ae21b3ab8d08,3/26/2024,1E02,Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b877,6610fa6bfc13ae21b3ab8d09,6/18/2023,パーティーへ行かないか,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b878,6610fa6bfc13ae21b3ab8d0a,4/27/2023,1,Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b879,6610fa6bfc13ae21b3ab8d0b,12/2/2023,Ω≈ç√∫˜µ≤≥÷,-1E+02
66110b129756cb91bca7b87a,6610fa6bfc13ae21b3ab8d0c,4/8/2023,₀₁₂,nan
66110b129756cb91bca7b87b,6610fa6bfc13ae21b3ab8d0d,7/13/2023,1,<svg><script>0<1>alert('XSS')</script>
66110b129756cb91bca7b87c,6610fa6bfc13ae21b3ab8d0e,6/25/2023,田中さんにあげて下さい,<img src=x onerror=alert('hi') />
66110b129756cb91bca7b87d,6610fa6bfc13ae21b3ab8d0f,5/3/2023,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,1E2
66110b129756cb91bca7b87e,6610fa6bfc13ae21b3ab8d10,7/3/2023,(╯°□°）╯︵ ┻━┻)  ,nan
66110b129756cb91bca7b87f,6610fa6bfc13ae21b3ab8d11,2/20/2024,田中さんにあげて下さい,Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b880,6610fa6bfc13ae21b3ab8d12,3/2/2024,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,⁦test⁧
66110b129756cb91bca7b881,6610fa6bfc13ae21b3ab8d13,12/26/2023, ,₀₁₂
66110b129756cb91bca7b882,6610fa6bfc13ae21b3ab8d14,2/14/2024,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },0/0
66110b129756cb91bca7b883,6610fa6bfc13ae21b3ab8d15,9/26/2023,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,1E+02
66110b129756cb91bca7b884,6610fa6bfc13ae21b3ab8d16,7/5/2023,(｡◕ ∀ ◕｡),0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
66110b129756cb91bca7b885,6610fa6bfc13ae21b3ab8d17,7/17/2023,-1E+02,",./;'[]\-="
66110b129756cb91bca7b886,6610fa6bfc13ae21b3ab8d18,4/6/2023,NIL,사회과학원 어학연구소
66110b129756cb91bca7b887,6610fa6bfc13ae21b3ab8d19,8/10/2023,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,ÅÍÎÏ˝ÓÔÒÚÆ☃
66110b129756cb91bca7b888,6610fa6bfc13ae21b3ab8d1a,2/8/2024,$1.00,␢
66110b129756cb91bca7b889,6610fa6bfc13ae21b3ab8d1b,10/11/2023,`⁄€‹›ﬁﬂ‡°·‚—±,1.00
66110b129756cb91bca7b88a,6610fa6bfc13ae21b3ab8d1c,11/13/2023,הָיְתָהtestالصفحات التّحول,1E+02
66110b129756cb91bca7b88b,6610fa6bfc13ae21b3ab8d1d,6/5/2023,᠎,1.00
66110b129756cb91bca7b88c,6610fa6bfc13ae21b3ab8d1e,3/21/2024,<svg><script>0<1>alert('XSS')</script>,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
66110b129756cb91bca7b88d,6610fa6bfc13ae21b3ab8d1f,11/17/2023,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,1E02
66110b129756cb91bca7b88e,6610fa6bfc13ae21b3ab8d20,3/28/2024,åß∂ƒ©˙∆˚¬…æ,-1/2
66110b129756cb91bca7b88f,6610fa6bfc13ae21b3ab8d21,5/16/2023,$1.00,᠎
66110b129756cb91bca7b890,6610fa6bfc13ae21b3ab8d22,9/17/2023,사회과학원 어학연구소,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
66110b129756cb91bca7b891,6610fa6bfc13ae21b3ab8d23,5/4/2023,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",1E+02
66110b129756cb91bca7b892,6610fa6bfc13ae21b3ab8d24,2/24/2024,!@#$%^&*(),''
66110b129756cb91bca7b893,6610fa6bfc13ae21b3ab8d25,4/21/2023,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,₀₁₂
66110b129756cb91bca7b894,6610fa6bfc13ae21b3ab8d26,9/25/2023,"'""'",(｡◕ ∀ ◕｡)
66110b129756cb91bca7b895,6610fa6bfc13ae21b3ab8d27,3/4/2024,1E2,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
66110b129756cb91bca7b896,6610fa6bfc13ae21b3ab8d28,5/5/2023,¡™£¢∞§¶•ªº–≠,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b897,6610fa6bfc13ae21b3ab8d29,1/28/2024,-$1.00,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
66110b129756cb91bca7b898,6610fa6bfc13ae21b3ab8d2a,10/23/2023,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,00˙Ɩ$-
66110b129756cb91bca7b899,6610fa6bfc13ae21b3ab8d2b,4/9/2023,1E2,-1E2
66110b129756cb91bca7b89a,6610fa6bfc13ae21b3ab8d2c,12/5/2023,パーティーへ行かないか,᠎
66110b129756cb91bca7b89b,6610fa6bfc13ae21b3ab8d2d,5/18/2023,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
66110b129756cb91bca7b89c,6610fa6bfc13ae21b3ab8d2e,8/19/2023,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,''
66110b129756cb91bca7b89d,6610fa6bfc13ae21b3ab8d2f,10/2/2023,/dev/null; touch /tmp/blns.fail ; echo,1E02
66110b129756cb91bca7b89e,6610fa6bfc13ae21b3ab8d30,6/22/2023,⁰⁴⁵₀₁₂,åß∂ƒ©˙∆˚¬…æ
66110b129756cb91bca7b89f,6610fa6bfc13ae21b3ab8d31,1/31/2024,␣,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
66110b129756cb91bca7b8a0,6610fa6bfc13ae21b3ab8d32,7/18/2023,ÅÍÎÏ˝ÓÔÒÚÆ☃,1;DROP TABLE users
66110b129756cb91bca7b8a1,6610fa6bfc13ae21b3ab8d33,10/29/2023,​,⁰⁴⁵₀₁₂
66110b129756cb91bca7b8a2,6610fa6bfc13ae21b3ab8d34,9/1/2023,1E+02,<img src=x onerror=alert('hi') />
66110b129756cb91bca7b8a3,6610fa6bfc13ae21b3ab8d35,2/12/2024,﻿,😍
66110b129756cb91bca7b8a4,6610fa6bfc13ae21b3ab8d36,7/31/2023,社會科學院語學研究所,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰
66110b129756cb91bca7b8a5,6610fa6bfc13ae21b3ab8d37,6/15/2023,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
66110b129756cb91bca7b8a6,6610fa6bfc13ae21b3ab8d38,5/4/2023,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,<script>alert('hi')</script>
66110b129756cb91bca7b8a7,6610fa6bfc13ae21b3ab8d39,1/2/2024,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b8a8,6610fa6bfc13ae21b3ab8d3a,5/11/2023,"__ﾛ(,_,*)",１２３
66110b129756cb91bca7b8a9,6610fa6bfc13ae21b3ab8d3b,5/16/2023,1E2,-1E2
66110b129756cb91bca7b8aa,6610fa6bfc13ae21b3ab8d3c,9/23/2023,パーティーへ行かないか,"'""'"
66110b129756cb91bca7b8ab,6610fa6bfc13ae21b3ab8d3d,7/23/2023,-$1.00,1E2
66110b129756cb91bca7b8ac,6610fa6bfc13ae21b3ab8d3e,6/4/2023,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,() { 0; }; touch /tmp/blns.shellshock1.fail;
66110b129756cb91bca7b8ad,6610fa6bfc13ae21b3ab8d3f,1/15/2024,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,nil
66110b129756cb91bca7b8ae,6610fa6bfc13ae21b3ab8d40,5/4/2023,-1E02,​
66110b129756cb91bca7b8af,6610fa6bfc13ae21b3ab8d41,4/24/2023,١٢٣,␣
66110b129756cb91bca7b8b0,6610fa6bfc13ae21b3ab8d42,9/13/2023,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },<img src=x onerror=alert('hi') />
66110b129756cb91bca7b8b1,6610fa6bfc13ae21b3ab8d43,8/31/2023,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b8b2,6610fa6bfc13ae21b3ab8d44,12/10/2023,١٢٣,nan
66110b129756cb91bca7b8b3,6610fa6bfc13ae21b3ab8d45,8/22/2023,⁰⁴⁵,ÅÍÎÏ˝ÓÔÒÚÆ☃
66110b129756cb91bca7b8b4,6610fa6bfc13ae21b3ab8d46,3/2/2024,0/0,パーティーへ行かないか
